index,student,state,district_num,formatted_dist_num,abbrev,district,candidate,party,website,twitter_handle,incumbent,age,gender,marital_status,white_non_hispanic,hispanic,black,partisian_lean_pvi,opposed,pct_urban,income,region
162,anna,Nevada,2,2,NV,NV02,Clint Koble,Democratic,https://www.clintforcongress.com/,Clint4Congress,F,,M,,T,F,F,R+7,T,,51505.0,W
163,anna,New Mexico,3,3,NM,NM03,Ben Ray Luján,Democratic,http://www.benrlujan.com/,peopleforben,T,46.0,M,,F,T,F,D+8,T,62.7,35058.0,W
164,anna,New Mexico,3,3,NM,NM03,Christopher Manning,Libertarian,https://chrismanningforcongress.nationbuilder.com/,Manning4USCong,F,,M,,T,F,F,D+8,T,62.7,35058.0,W
165,anna,New Mexico,3,3,NM,NM03,Jerald McFall,Republican,https://www.mcfallforcongress.com/,jstevemcfall,F,53.0,M,,T,F,F,D+8,T,62.7,35058.0,W
166,anna,North Carolina,4,4,NC,NC04,Barbara Howe,Libertarian,http://barbarahowe.net/,barbarahowe,F,,F,,T,F,F,D+17,T,,70587.0,S
167,anna,North Carolina,4,4,NC,NC04,David Price,Democratic,http://www.priceforcongress.com/,DPrice4Congress,T,78.0,M,Married,T,F,F,D+17,T,,70587.0,S
168,anna,North Carolina,4,4,NC,NC04,Steve Von Loor,Republican,http://steveavonloor.org/,steveavonloor,F,40.0,M,Married,F,T,F,D+17,T,,70587.0,S
169,anna,North Carolina,5,5,NC,NC05,DD Adams,Democratic,https://ddadamsforcongress.com/,DDAdamsCongress,F,64.0,F,,F,F,T,R+10,T,58.99,39710.0,S
170,anna,North Carolina,5,5,NC,NC05,Virginia Foxx,Republican,https://virginiafoxx.com/,foxxforcongress,T,75.0,F,Married,T,F,F,R+10,T,58.99,39710.0,S
171,anna,Oklahoma,4,4,OK,OK04,Mary Brannon,Democratic,http://electbrannon.com/,electbrannon,F,,F,,T,F,F,R+20,T,63.29,35510.0,S
172,anna,Oklahoma,4,4,OK,OK04,Tom Cole,Republican,http://www.tomcoleforcongress.com/,ColeForCongress,T,69.0,M,Married,T,F,F,R+20,T,63.29,35510.0,S
173,anna,Oklahoma,4,4,OK,OK04,Ruby Peters,Independent,,,F,75.0,F,Widowed,F,F,T,R+20,T,63.29,35510.0,S
174,anna,Pennsylvania,8,8,PA,PA08,Matt Cartwright,Democratic,http://www.cartwrightcongress.com/,CartwrightPA,T,57.0,M,Married,T,F,F,R+1,T,90.73,59207.0,NE
175,anna,Pennsylvania,8,8,PA,PA08,John Chrin,Republican,https://www.johnchrin.com/,JohnChrin,F,,M,Married,T,F,F,R+1,T,90.73,59207.0,NE
176,anna,Rhode Island,2,2,RI,RI02,Sal Caiozzo,Republican,http://rhodyfirst.com/,salforcongress,F,,M,,T,F,F,D+6,T,,57834.0,NE
177,anna,Rhode Island,2,2,RI,RI02,James Langevin,Democratic,https://www.jimlangevin.com/,LangevinForRI,T,54.0,M,,T,F,F,D+6,T,,57834.0,NE
178,anna,South Carolina,4,4,SC,SC04,Brandon Brown,Democratic,https://brandonpbrown.com/,brown_congress,F,,M,Married,F,F,T,R+15,T,,39417.0,S
179,anna,South Carolina,4,4,SC,SC04,Guy Furay,American,https://guy4congress.com/,guyfuray,F,,M,Married,T,F,F,R+15,T,,39417.0,S
180,anna,South Carolina,4,4,SC,SC04,William Timmons,Republican,https://www.votetimmons.com/,votetimmons,T,34.0,M,,T,F,F,R+15,T,,39417.0,S
181,anna,Tennessee,5,5,TN,TN05,Jody Ball,Republican,https://jodyballforcongress.com/,jballcampaign,F,,M,Married,T,F,F,D+7,T,88.68,54470.0,S
182,anna,Tennessee,5,5,TN,TN05,Jim Cooper,Democratic,http://www.cooperforcongress.com/,CoopForCongress,T,64.0,M,Married,T,F,F,D+7,T,88.68,54470.0,S
183,anna,Texas,8,8,TX,TX08,Kevin Brady,Republican,http://www.bradyforcongress.com/,bradyfortexas,T,63.0,M,Married,T,F,F,R+28,T,67.55,64861.0,S
184,anna,Texas,8,8,TX,TX08,Steven David,Democratic,http://www.electstevendavid.com/,stevedavid,F,,M,Married,T,F,F,R+28,T,67.55,64861.0,S
185,anna,Texas,8,8,TX,TX08,Chris Duncan,Libertarian,,,F,,M,,T,F,F,R+28,T,67.55,64861.0,S
186,anna,Texas,22,22,TX,TX22,Sri Preston Kulkarni,Democratic,https://www.kulkarniforcongress.com/,SriPKulkarni,F,39.0,M,,F,F,F,R+10,T,93.09,87901.0,S
187,anna,Texas,22,22,TX,TX22,John McElligott,Libertarian,,,F,,M,,T,F,F,R+10,T,93.09,87901.0,S
188,anna,Texas,22,22,TX,TX22,Pete Olson,Republican,https://www.olsonforcongress.com/,PeteOlson,T,55.0,M,Married,T,F,F,R+10,T,93.09,87901.0,S
189,anna,Texas,22,22,TX,TX22,Kellen Sweny,Independent,https://www.kellenforcongress.com/,KellenTX22,F,,F,Married,T,F,F,R+10,T,93.09,87901.0,S
190,anna,Texas,25,25,TX,TX25,Desarae Lindsey,Libertarian,http://peaceandlovetexas.com/,PeaceAndLoveTX,F,,F,Married,T,F,F,R+11,T,67.47,69083.0,S
191,anna,Texas,25,25,TX,TX25,Martin Luecke,Independent,https://www.luecke4congress.org/,Luecke4C,F,,M,,T,F,F,R+11,T,67.47,69083.0,S
192,anna,Texas,25,25,TX,TX25,Julie Oliver,Democratic,https://www.oliver2018.com/,JulieForTX25,F,,F,Married,T,F,F,R+11,T,67.47,69083.0,S
193,anna,Texas,25,25,TX,TX25,Roger Williams,Republican,http://www.rogerforcongress.com/,RogerWilliamsTX,T,69.0,M,Married,T,F,F,R+11,T,67.47,69083.0,S
194,anna,Texas,31,31,TX,TX31,John Carter,Republican,https://www.johncarterforcongress.com/,judgejohncarter,T,76.0,M,Married,T,F,F,R+10,T,86.1,69228.0,S
195,anna,Texas,31,31,TX,TX31,Mary Jennings Hegar,Democratic,https://www.mjfortexas.com/,mjhegar,F,41.0,F,Married,T,F,F,R+10,T,86.1,69228.0,S
196,anna,Texas,31,31,TX,TX31,Jason Hope,Libertarian,https://www.facebook.com/libertarianhope/,,F,,M,,T,F,F,R+10,T,86.1,69228.0,S
197,anna,Virginia,9,9,VA,VA09,Anthony Flaccavento,Democratic,https://www.flacc4congress.com/,flacc4congress,F,,M,Married,T,F,F,R+19,T,41.75,43987.0,S
198,anna,Virginia,9,9,VA,VA09,Morgan Griffith,Republican,https://www.morgangriffithforcongress.com/,MorganGriffith,T,60.0,M,Married,T,F,F,R+19,T,41.75,43987.0,S
199,anna,Washington,10,10,WA,WA10,Joseph Brumbles,Republican,https://josephbrumbles.com/,JosephBrumbles,F,,M,,T,F,F,D+5,T,92,54917.0,W
200,anna,Washington,10,10,WA,WA10,Denny Heck,Democratic,http://www.dennyheckforcongress.com/,DennyHeck,T,66.0,M,Married,T,F,F,D+5,T,92,54917.0,W
201,anna,Wisconsin,6,6,WI,WI06,Glenn Grothman,Republican,http://www.glenngrothman.com/,GrothmanforWI,T,63.0,M,Single,T,F,F,R+8,T,60.63,44242.0,MW
202,anna,Wisconsin,6,6,WI,WI06,Dan Kohl,Democratic,http://www.kohlforcongress.com/,DanKohlWI,F,53.0,M,Married,T,F,F,R+8,T,60.63,44242.0,MW
203,bobby,Alabama,2,2,AL,AL02,Tabitha Isner,Democratic,https://tabithaisner.com/meet-tabitha/,TabithaK,F,37.0,F,Married,T,F,F,R+16,T,54.71,42035.0,S
204,bobby,Alabama,2,2,AL,AL02,Martha Roby,Republican,https://roby.house.gov/,RepMarthaRoby,T,42.0,F,Married,T,F,F,R+16,T,54.71,42035.0,S
205,bobby,California,18,18,CA,CA18,Anna Eshoo,Democratic,https://eshoo.house.gov/,RepAnnaEshoo,T,75.0,F,Single,T,F,F,D+23,T,22.9,125000.0,W
206,bobby,California,18,18,CA,CA18,Christine Russell,Republican,,,,,,,,,,,,,,W
207,bobby,California,36,36,CA,CA36,Kimberlin Brown Pelzer,Republican,https://www.kimberlinforcongress.com/,KimberlinBrown,F,57.0,F,Married,T,F,F,D+2,T,4.2,46471.0,W
208,bobby,California,36,36,CA,CA36,Raul Ruiz,Democratic,https://ruiz.house.gov/,CongressmanRuiz,T,46.0,M,Married,T,F,F,D+2,T,4.2,46471.0,W
209,bobby,California,53,53,CA,CA53,Susan Davis,Democratic,https://susandavis.house.gov/,RepSusanDavis,T,74.0,F,Married,T,F,F,D+14,T,88.9,61021.0,W
210,bobby,California,53,53,CA,CA53,Morgan Murtaugh,Republican,http://morganmurtaugh.com/,MorganMurtaugh,F,25.0,F,Single,T,F,F,D+14,T,88.9,61021.0,W
211,bobby,Colorado,5,5,CO,CO05,Doug Lamborn,Republican,https://lamborn.house.gov/,RepDLamborn,T,64.0,M,Married,T,F,F,R+14,T,86.44,53691.0,W
212,bobby,Colorado,5,5,CO,CO05,Stephany Rose Spaulding,Democratic,https://www.stephanyroseforcongress.com/,StephanyForCo,F,40.0,F,Single,F,F,T,R+14,T,86.44,53691.0,W
213,bobby,Florida,4,4,FL,FL04,Joceline Berrios,No Party Affiliation,https://berrios4congress.com/,berriojo1,F,56.0,F,Single,T,F,F,R+17,T,87.4,43947.0,S
214,bobby,Florida,4,4,FL,FL04,Jason Bulger,No Party Afiliation,http://jasonbulgerforcongress.com/,jason_bulger,F,30.0,M,Married,T,F,F,R+17,T,87.4,43947.0,S
215,bobby,Florida,4,4,FL,FL04,John Rutherford,Republican,https://rutherford.house.gov/,RepRutherforFl,T,66.0,M,Married,T,F,F,R+17,T,87.4,43947.0,S
216,bobby,Florida,4,4,FL,FL04,Ges Selmont,Democratic,https://selmontforcongress.com/,vote4ges,F,,M,Married,T,F,F,R+17,T,87.4,43947.0,S
217,bobby,Florida,16,16,FL,FL16,Vern Buchanan,Republican,https://buchanan.house.gov/,VernBuchanan,T,67.0,M,Married,T,F,F,R+7,T,94.26,47827.0,S
218,bobby,Florida,16,16,FL,FL16,David Shapiro,Democratic,https://voteshapiro2018.com/,Shapiro4FL16,F,,M,Married,T,F,F,R+7,T,94.26,47827.0,S
219,bobby,Florida,22,22,FL,FL22,Ted Deutch,Democratic,https://teddeutch.house.gov/,RepTedDeutch,T,52.0,M,Married,T,F,F,D+6,T,100,51200.0,S
220,bobby,Florida,22,22,FL,FL22,Nicolas Kimaz,Republican,http://www.kimazforcongress.com/,NicolasKimazFL,F,55.0,M,Married,T,F,F,D+6,T,100,51200.0,S
221,bobby,Georgia,6,6,GA,GA06,Karen Handel,Republican,https://handel.house.gov/,karenhandel,T,56.0,F,Married,T,F,F,R+8,T,99.77,49600.0,S
222,bobby,Georgia,6,6,GA,GA06,Lucy McBath,Democratic,https://lucyforcongress.com/,lucywins2018,F,58.0,F,Married,F,F,T,R+8,T,99.77,49600.0,S
223,bobby,Georgia,6,6,GA,GA06,"Jeremy ""Carlton Heston"" Stubbs",Write-in,https://pseudonymphet.net/carlton/platform/,carltonHouseton,F,,M,Single,T,F,F,R+8,T,99.77,49600.0,S
224,bobby,Georgia,11,11,GA,GA11,Flynn Broady,Democratic,https://flynnbroady.com/,flynnbraodyjr,F,57.0,M,Married,F,F,T,R+17,T,96.1,55813.0,S
225,bobby,Georgia,11,11,GA,GA11,Barry Loudermilk,Republican,https://loudermilk.house.gov/,RepLouderMilk,T,54.0,M,Single,T,F,F,R+17,T,96.1,55813.0,S
226,bobby,Hawaii,2,2,HI,HI02,Brian Evans,Republican,https://www.brianevansforcongress.com/,becongress,F,48.0,M,Single,T,F,F,D+19,T,83.65,48686.0,W
227,bobby,Hawaii,2,2,HI,HI02,Tulsi Gabbard,Democratic,https://gabbard.house.gov/,TulsiGabbard,T,37.0,F,Married,T,F,F,D+19,T,83.65,48686.0,W
228,bobby,Illinois,5,5,IL,IL05,Tom Hanson,Republican,https://www.ourcampaigns.com/CandidateDetail.html?CandidateID=181567,,F,64.0,M,Married,T,F,F,D+20,T,100,62632.0,MW
229,bobby,Illinois,5,5,IL,IL05,Mike Quigley,Democratic,https://quigley.house.gov/,repMikeQuigley,T,59.0,M,Married,T,F,F,D+20,T,100,62632.0,MW
230,bobby,Illinois,10,10,IL,IL10,Douglas Bennett,Republican,https://www.il10.org/,DougRBennett,F,,,,,,,,,,,MW
231,bobby,Illinois,10,10,IL,IL10,Brad Schneider,Democratic,https://schneider.house.gov/,RepSchneider,T,57.0,M,Married,T,F,F,D+10,T,99.7,65864.0,MW
232,bobby,Illinois,17,17,IL,IL17,Cheri Bustos,Democratic,https://bustos.house.gov/,RepCheri,T,56.0,F,Married,T,F,F,D+3,T,73.3,41194.0,MW
233,bobby,Illinois,17,17,IL,IL17,Bill Fawell,Republican,https://www.electfawell.com/,WmFawell,F,,M,Single,T,F,F,D+3,T,73.3,41194.0,MW
234,bobby,Kansas,1,1,KS,KS01,Alan LaPolice,Democratic,https://alanlapolice.com/,AlanLaPolice,F,46.0,M,Married,T,F,F,R+24,T,,45540.0,MW
235,bobby,Kansas,1,1,KS,KS01,Roger Marshall,Republican,https://marshall.house.gov/,RogerMarshallMD,T,58.0,M,Married,T,F,F,R+24,T,,45540.0,MW
236,bobby,Louisiana,6,6,LA,LA06,Justin DeWitt,Democratic,https://www.dewittforcongress.com/,Dewitt4Congress,F,,M,Single,T,F,F,R+19,T,78.12,59270.0,S
237,bobby,Louisiana,6,6,LA,LA06,Garret Graves,Republican,https://garretgraves.house.gov/,RepGarretGraves,T,46.0,M,Married,T,F,F,R+19,T,78.12,59270.0,S
238,bobby,Louisiana,6,6,LA,LA06,Andie Saizan,Democratic,https://www.voteandie.com/,andisaizan,F,,F,Married,T,F,F,R+19,T,78.12,59270.0,S
239,bobby,Maryland,3,3,MD,MD03,Charles Anthony,Republican,,,F,,,,,,,,,,,S
240,bobby,Maryland,3,3,MD,MD03,David Lashar,Libertarian,https://lashar2018.us/profile/,DLashar,F,55.0,M,Married,T,F,F,D+13,T,98.4,52906.0,S
241,bobby,Maryland,3,3,MD,MD03,John Sarbanes,Democratic,https://sarbanes.house.gov/,RepSarbanes,T,56.0,M,Married,T,F,F,D+13,T,98.4,52906.0,S
242,bobby,Massachusetts,6,6,MA,MA06,Seth Moulton,Democratic,https://moulton.house.gov/,sethmoulton,T,39.0,M,Married,T,F,F,D+6,T,63.15,76942.0,NE
243,bobby,Massachusetts,6,6,MA,MA06,Joseph Schneider,Republican,https://joeschneiderforcongress.com/,JoeSchneiderMA,F,,M,Single,T,F,F,D+6,T,63.15,76942.0,NE
244,bobby,Michigan,11,11,MI,MI11,Lena Epstein,Republican,https://lenaforcongress.com/,LenaEpstein,F,36.0,F,Single,T,F,F,R+4,T,,69397.0,MW
245,bobby,Michigan,11,11,MI,MI11,Cooper Nye,Independent,https://coopforcongress.com/,Coop4Congress,F,,M,Single,T,F,F,R+4,T,,69397.0,MW
246,bobby,Michigan,11,11,MI,MI11,Leonard Schwartz,Libertarian,http://www.leonardschwartz.us/,LenSchwartz3,F,,M,Single,T,F,F,R+4,T,,69397.0,MW
247,bobby,Michigan,11,11,MI,MI11,Haley Stevens,Democratic,https://haleystevensforcongress.com/,HaleyLive,F,,F,Single,T,F,F,R+4,T,,69397.0,MW
248,bobby,Michigan,14,14,MI,MI14,Marc Herschfus,Republican,,,,,,,,,,,,,,MW
249,bobby,Michigan,14,14,MI,MI14,Brenda Lawrence,Democratic,https://lawrence.house.gov/,RepLawrence,T,63.0,F,Married,F,F,T,D+30,T,,,MW
250,bobby,Missouri,2,2,MO,MO02,David Justus Arnold,Green,https://electdavidarnold.weebly.com/,,F,60.0,M,Single,T,F,F,R+8,T,69.6,,MW
251,bobby,Missouri,2,2,MO,MO02,"Larry A ""Tony"" Kirk",Libertarian,,kirkforliberty,F,,M,Single,T,F,F,R+8,T,69.6,,MW
252,bobby,Missouri,2,2,MO,MO02,Cort VanOstran,Democratic,https://cortforcongress.com/,cortvo,F,,M,Single,T,F,F,R+8,T,69.6,,MW
253,bobby,Missouri,2,2,MO,MO02,Ann Wagner,Republican,https://wagner.house.gov/,RepAnnWagner,T,56.0,F,Married,T,F,F,R+8,T,69.6,,MW
254,bobby,New Jersey,3,3,NJ,NJ03,Andy Kim,Democratic,https://andykimforcongress.com/,AnyKimNJ,F,,M,Married,F,F,F,R+2,T,96.17,,NE
255,bobby,New Jersey,3,3,NJ,NJ03,Tom MacArthur,Republican,https://macarthur.house.gov/,RepTomMacArthur,T,57.0,M,Single,F,F,F,R+2,T,96.17,,NE
256,bobby,New Jersey,4,4,NJ,NJ04,Chris Smith,Republican,https://chrissmith.house.gov/,RepChrisSmith,T,65.0,M,Married,T,F,F,R+8,T,93.08,,NE
257,bobby,New Jersey,4,4,NJ,NJ04,Edward Stackhouse,Independent,https://www.facebook.com/pages/category/Politician/Ed-The-Barber-For-Congress-2018-1528697377215756/,,F,,M,Married,T,F,F,R+8,T,93.08,,NE
258,bobby,New Jersey,4,4,NJ,NJ04,Josh Welle,Democratic,https://welleforcongress.com/,JoshuaWelle,F,,M,Married,T,F,F,R+8,T,93.08,,NE
259,bobby,New Jersey,12,12,NJ,NJ12,Daryl Kipnis,Republican,http://kipnisforcongress.com/,kipnis4Congress,F,38.0,M,Married,T,F,F,D+16,T,93.17,,NE
260,bobby,New Jersey,12,12,NJ,NJ12,Bonnie Watson Coleman,Democratic,https://watsoncoleman.house.gov/,RepBonnie,T,73.0,F,Married,F,F,T,D+16,T,93.17,,NE
261,bobby,New Mexico,2,2,NM,NM02,Yvette Herrell,Republican,https://www.herrellforcongress.com/,Yvette4Congress,F,,F,Single,T,F,F,R+6,T,70.82,,W
262,bobby,New Mexico,2,2,NM,NM02,Xochitl Torres Small,Democratic,https://www.xochforcongress.com/,xochforcongress,F,,F,Single,F,T,F,R+6,T,70.82,,W
263,bobby,New York,2,2,NY,NY02,Liuba Grechen Shirley,Democratic,https://www.liubaforcongress.com/,liuba4congress,F,,,,,,,,,,,NE
264,bobby,New York,2,2,NY,NY02,Peter King,Republican,https://peteking.house.gov/,RepPeterKind,T,74.0,M,Married,T,F,F,R+3,T,,,NE
265,bobby,New York,5,5,NY,NY05,Gregory Meeks,Democratic,https://meeks.house.gov/,GregoryMeeks,T,65.0,M,Married,F,f,T,D+37,T,,,NE
266,bobby,New York,7,7,NY,NY07,Jeff Kurzon,Reform,https://www.jeffkurzon.com/,JeffKurzon,F,42.0,M,Single,T,F,F,D+38,T,100,,NE
267,bobby,New York,7,7,NY,NY07,Joseph Lieberman,Conservative,,JoeLieberman,F,76.0,M,Married,T,F,F,D+38,T,100,,NE
268,bobby,New York,7,7,NY,NY07,Nydia Velázquez,Democratic,https://velazquez.house.gov/,NydiaVelazquez,F,65.0,F,Married,F,T,F,D+38,T,100,,NE
269,bobby,New York,26,26,NY,NY26,Brian Higgins,Democratic,https://higgins.house.gov/,RepBrianHiggins,T,58.0,M,Married,T,F,F,D+11,T,,,NE
270,bobby,New York,26,26,NY,NY26,Renee Zeno,Republican,https://zenoforcongressny.com/meet-renee-zeno,,F,,F,Single,T,F,F,D+11,T,,,NE
271,bobby,Ohio,9,9,OH,OH09,Marcy Kaptur,Democratic,https://kaptur.house.gov/,RepMarcyKaptur,T,72.0,F,Single,T,F,F,D+14,T,86.02,,MW
272,bobby,Ohio,9,9,OH,OH09,Steve Kraus,Republican,https://www.bvp.com/team/stephen-kraus,stephenkrau,F,59.0,M,Single,T,F,F,D+14,T,86.02,,MW
273,bobby,Oklahoma,2,2,OK,OK02,Richard Castaldo,Libertarian,https://castaldoforcongress.info/,Cataldo2018,F,37.0,M,Married,T,F,F,R+24,T,35.51,,S
274,bobby,Oklahoma,2,2,OK,OK02,John Foreman,Independent,http://www.foreman4congress.com/,John4man,F,53.0,M,Single,T,F,F,R+24,T,35.51,,S
275,bobby,Oklahoma,2,2,OK,OK02,Markwayne Mullin,Republican,https://mullin.house.gov/,RepMullin,T,41.0,M,Married,T,F,F,R+24,T,35.51,,S
276,bobby,Oklahoma,2,2,OK,OK02,Jason Nichols,Democratic,https://www.nichols4congress.com/,jn4ush,F,,M,Married,T,F,F,R+24,T,35.51,,S
277,bobby,Pennsylvania,9,9,PA,PA09,Dan Meuser,Republican,https://www.meuserforcongress.com/,Meuser4Congress,F,54.0,M,Married,T,F,F,R+14,T,53.11,,NE
278,bobby,Pennsylvania,9,9,PA,PA09,Denny Wolff,Democratic,https://dennywolff.com/,dennyforPA,F,67.0,M,Married,T,F,F,R+14,T,53.11,,NE
279,bobby,Texas,30,30,TX,TX30,Eddie Bernice Johnson,Democratic,https://ebjohnson.house.gov/,RepRBJ,T,82.0,F,Single,F,F,T,D+29,T,98.56,,S
280,bobby,Texas,30,30,TX,TX30,Shawn Jones,Libertarian,https://www.shawnjonesforcongress.com/welcometofreedom,,F,,M,Single,T,F,F,D+29,T,98.56,,S
281,bobby,Texas,34,34,TX,TX34,Rey Gonzalez,Republican,https://reygonzalez.org/,Reyconzalez34,F,,M,Single,T,F,F,D+10,T,83.96,,S
282,bobby,Texas,34,34,TX,TX34,Filemon Vela Jr,Democratic,https://vela.house.gov/,RepFilemonVela,T,55.0,M,Married,T,F,F,D+10,T,83.96,,S
283,bobby,Texas,36,36,TX,TX36,Brian Babin,Republican,https://babin.house.gov/,RepBrianBabin,T,70.0,M,Married,T,F,F,R+26,T,67.74,,S
284,bobby,Texas,36,36,TX,TX36,Dayna Steele,Democratic,https://daynasteele36.com/,daynasteel,F,59.0,F,Married,T,F,F,R+26,T,67.74,,S
285,bobby,Utah,4,4,UT,UT04,Mia Love,Republican,https://love.house.gov/,MiaBLove,T,42.0,F,Married,F,F,T,R+13,T,,,W
286,bobby,Utah,4,4,UT,UT04,Ben McAdams,Democratic,https://benmcadamsforcongress.com/,MayorBenMcAdams,F,43.0,M,Married,T,F,F,R+13,T,,,W
287,bobby,Virginia,5,5,VA,VA05,Leslie Cockburn,Democratic,https://www.lesliecockburnforcongress.com/,LeslieCockburn,F,66.0,F,Married,T,F,F,R+6,T,35.3,,S
288,bobby,Virginia,5,5,VA,VA05,Denver Riggleman,Republican,http://denverforcongress.com/,Devnber4VA,F,48.0,M,Married,T,F,F,R+6,T,35.3,,S
289,bobby,Virginia,6,6,VA,VA06,Ben Cline,Republican,http://www.bencline.com/,Cline4Virginia,F,46.0,M,Married,T,F,F,R+13,T,64.34,,S
290,bobby,Virginia,6,6,VA,VA06,Jennifer Lewis,Democratic,https://jenniferlewisforcongress.com/,JenniferForVa,F,36.0,F,Married,T,F,F,R+13,T,64.34,,S
291,bobby,Washington,8,8,WA,WA08,Dino Rossi,Republican,https://www.dinorossi.com/,DinoRossiWa,F,58.0,M,Married,T,F,F,Even,T,83.4,,W
292,bobby,Washington,8,8,WA,WA08,Kim Schrier,Democratic,https://www.drkimschrier.com/,DrKimSchrier,F,,F,Married,T,F,F,Even,T,83.4,,W
293,bobby,Wisconsin,1,1,WI,WI01,Randy Bryce,Democratic,https://splash.randybryceforcongress.com/?ref=https://www.randybryceforcongress.com/,IronStache,F,53.0,M,Single,T,F,F,R+5,T,15..87,,MW
294,bobby,Wisconsin,1,1,WI,WI01,Bryan Steil,Republican,https://steilforwisconsin.com/,BryanSteilForWi,F,37.0,M,Single,T,F,F,R+5,T,15..87,,MW
295,bobby,Wisconsin,1,1,WI,WI01,Ken Yorgan,Independent,https://www.yorganforcongress.com/,YorganDr,F,,M,,T,F,F,R+5,T,15..87,,MW
296,john,Alabama,1,1,AL,AL01,Bradley Byrne,Republican,https://www.byrneforcongress.com/,bradleybyrne,T,63.0,M,Married,T,F,F,R+15,T,66.82,47083.0,S
297,john,Alabama,1,1,AL,AL01,Robert Kennedy Jr,Democratic,http://www.kennedy4alabama.org/,kennedy4alabama,F,47.0,M,Married,F,F,T,R+15,T,66.82,47083.0,S
298,john,Arizona,6,6,AZ,AZ06,Anita Malik,Democratic,https://anitaforarizona.com/,anitamalik,F,42.0,F,Married,F,F,F,R+9,T,96.8,47976.0,W
299,john,Arizona,6,6,AZ,AZ06,David Schweikert,Republican,https://davidschweikert.com/,DavidSchweikert,T,56.0,M,Married,T,F,F,R+9,T,96.8,47976.0,W
300,john,Arkansas,3,3,AR,AR03,Michael Kalagias,Libertarian,http://mkin2012.blogspot.com/,kalagiasforus,F,51.0,M,Married,T,F,F,R+19,T,54.4,33915.0,S
301,john,Arkansas,3,3,AR,AR03,Josh Mahony,Democratic,https://mahonyforcongress.com/,joshuamahony,F,,M,Married,T,F,F,R+19,T,54.4,33915.0,S
302,john,Arkansas,3,3,AR,AR03,Josh Moody,Independent,https://moodyforarkansas.org/,MooDfor3,F,30.0,M,,T,F,F,R+19,T,54.4,33915.0,S
303,john,Arkansas,3,3,AR,AR03,Steve Womack,Republican,https://www.womackforcongress.com/,womack4congress,T,61.0,M,Married,T,F,F,R+19,T,54.4,33915.0,S
304,john,California,2,2,CA,CA02,Jared Huffman,Democratic,http://www.jaredhuffman.com/,JaredHuffman,T,54.0,M,Married,T,F,F,D+22,T,,65414.0,W
305,john,California,2,2,CA,CA02,Dale Mensing,Republican,https://www.theflamingarrow.com/,dalemessing,F,60.0,M,,T,F,F,D+22,T,,65414.0,W
306,john,California,14,14,CA,CA14,Cristina Osmeña,Republican,https://www.osmenaforcongress.com/,cristinaosmena,F,,F,,F,F,F,D+27,T,,,W
307,john,California,14,14,CA,CA14,Jackie Speier,Democratic,http://www.jackiespeier.org/,JackieSpeier,T,68.0,F,Married,T,F,F,D+27,T,,,W
308,john,California,19,19,CA,CA19,Justin Aguilera,Republican,https://www.facebook.com/joinjustinaguilera/,joinjustin19,F,,M,,F,T,F,D+24,T,,,W
309,john,California,19,19,CA,CA19,Zoe Lofgren,Democratic,https://zoelofgren.com/,ZoeLofgren,T,70.0,F,Married,T,F,F,D+24,T,,,W
310,john,California,29,29,CA,CA29,Benito Bernal,Republican,https://www.bernalforcongress2018.com/,BB4congress2018,F,54.0,M,Married,F,T,F,D+29,T,,,W
311,john,California,29,29,CA,CA29,Tony Cárdenas,Democratic,www.tonycardenasforcongress.com,RepCardenas,T,55.0,M,Married,F,T,F,D+29,T,,,W
312,john,California,32,32,CA,CA32,Grace Napolitano,Democratic,http://www.napolitanoforcongress.com/,grace4congress,T,81.0,F,Married,F,T,F,D+17,T,,,W
313,john,California,32,32,CA,CA32,Joshua Scott,Republican,https://votejoshuascott.org/,joshuascottca32,F,25.0,M,Single,T,F,F,D+17,T,,,W
314,john,California,35,35,CA,CA35,Norma Torres,Democratic,https://normatorres.com/,Norma4Congress,T,53.0,F,Married,F,T,F,D+19,T,,,W
315,john,California,35,35,CA,CA35,Christian Valiente,Republican,https://www.votevaliente.com/,CLVALIENTE4,F,,M,,F,T,F,D+19,T,,,W
316,john,California,37,37,CA,CA37,Karen Bass,Democratic,https://karenbass.com/,KarenBassTweets,T,64.0,F,Divorced,F,F,T,D+37,T,,46081.0,W
317,john,California,37,37,CA,CA37,Ron Bassilian,Republican,https://ronfor37.org/,ron4california,F,,M,,T,F,F,D+37,T,,46081.0,W
318,john,Florida,2,2,FL,FL02,Neal Dunn,Republican,https://www.nealdunn.com/,dunncampaign,T,65.0,M,Married,T,F,F,R+18,T,51.3,34718.0,S
319,john,Florida,2,2,FL,FL02,Bob Rackleff,Democratic,https://www.bobrackleff.com/,bobrackleff,F,75.0,M,Married,T,F,F,R+18,T,51.3,34718.0,S
320,john,Florida,9,9,FL,FL09,Wayne Liebnitzky,Republican,www.wayneforuscongress.com/,liebnitzkywayne,F,,M,Married,T,F,F,D+5,T,89.9,,S
321,john,Florida,9,9,FL,FL09,Darren Soto,Democratic,https://www.darrensoto.com/,DarrenSoto,T,40.0,M,Married,F,T,F,D+5,T,89.9,,S
322,john,Georgia,2,2,GA,GA02,Sanford Bishop,Democratic,https://sanfordbishop.com/,SanfordBishop,T,71.0,M,Married,F,F,T,D+6,T,65.76,,S
